id,traj_id,time,entity_id,coordinates,current_dis,speeds,holidays,end_longitude,end_latitude,start_longitude,start_latitude,timestamp_column,time_str
155851,6514,2013-10-15 11:00:00+00:00,4279,"[116.324539,39.985844]",6.4614206074890985,37.67625,0,116.324539,39.985844,116.281448,40.022388,1381834800,2013-10-15 11:11:27
155919,6519,2013-10-15 13:45:00+00:00,4279,"[116.298515,39.923786]",4.52634266791878,46.306250000000006,0,116.298515,39.923786,116.309456,39.956524,1381844700,2013-10-15 13:53:56
156102,6530,2013-10-15 19:15:00+00:00,4279,"[116.373215,39.948921]",16.339635528103695,24.94625,0,116.373215,39.948921,116.224121,39.960201,1381864500,2013-10-15 19:44:26
156273,6539,2013-10-15 10:15:00+00:00,4280,"[116.489922,39.929043]",8.49301395327625,29.0625,0,116.489922,39.929043,116.470528,39.985104,1381832100,2013-10-15 10:35:04
156289,6540,2013-10-15 10:45:00+00:00,4280,"[116.481285,39.9711]",11.724114504421848,36.3625,0,116.481285,39.9711,116.417206,40.016247,1381833900,2013-10-15 11:11:18
156324,6542,2013-10-15 12:00:00+00:00,4280,"[116.489731,39.982079]",7.618001820949112,30.8625,0,116.489731,39.982079,116.461632,39.941406,1381838400,2013-10-15 12:20:19
156372,6546,2013-10-15 14:15:00+00:00,4280,"[116.492607,39.807281]",2.0827688469343664,32.9975,0,116.492607,39.807281,116.513885,39.810219,1381846500,2013-10-15 14:20:34
156384,6548,2013-10-15 14:30:00+00:00,4280,"[116.529007,39.768108]",4.041362458011217,32.1625,0,116.529007,39.768108,116.507889,39.798004,1381847400,2013-10-15 14:38:03
156476,6555,2013-10-15 15:45:00+00:00,4289,"[116.452644,39.968788]",5.396114459336956,30.43125,0,116.452644,39.968788,116.424446,39.998035,1381851900,2013-10-15 15:57:52
156696,6563,2013-10-15 06:30:00+00:00,4325,"[116.412659,39.96883]",9.341945714960389,53.77875,0,116.412659,39.96883,116.498734,39.971844,1381818600,2013-10-15 06:42:39
156722,6564,2013-10-15 08:15:00+00:00,4325,"[116.511719,40.024166]",11.08606190733822,26.51,0,116.511719,40.024166,116.456032,39.956516,1381824900,2013-10-15 08:34:10
156746,6565,2013-10-15 08:45:00+00:00,4325,"[116.455429,39.950558]",33.61401055773792,26.03375,0,116.455429,39.950558,116.425163,39.956165,1381826700,2013-10-15 09:48:13
156919,6570,2013-10-15 13:15:00+00:00,4325,"[116.447815,39.972763]",15.551252156312769,19.7575,0,116.447815,39.972763,116.352692,39.908512,1381842900,2013-10-15 13:41:16
157000,6573,2013-10-15 15:15:00+00:00,4325,"[116.335152,39.959343]",2.8121842984698806,40.3675,0,116.335152,39.959343,116.324432,39.965485,1381850100,2013-10-15 15:21:00
157194,6581,2013-10-15 20:30:00+00:00,4325,"[116.335754,39.954643]",3.3850021426258685,41.5925,0,116.335754,39.954643,116.358215,39.967667,1381869000,2013-10-15 20:36:32
157203,6582,2013-10-15 20:45:00+00:00,4325,"[116.382042,39.967754]",6.586998726208828,46.9575,0,116.382042,39.967754,116.375793,40.003571,1381869900,2013-10-15 20:54:41
157242,6585,2013-10-15 21:30:00+00:00,4325,"[116.404518,39.962254]",10.4172676018105,15.74625,0,116.404518,39.962254,116.420311,39.980152,1381872600,2013-10-15 22:01:57
157314,6587,2013-10-15 22:30:00+00:00,4325,"[116.287651,39.897083]",6.732023480285117,46.37625,0,116.287651,39.897083,116.214584,39.903301,1381876200,2013-10-15 22:38:56
157328,6588,2013-10-15 23:00:00+00:00,4325,"[116.275307,39.918659]",13.99795594514034,49.17,0,116.275307,39.918659,116.34182,39.987984,1381878000,2013-10-15 23:23:09
157383,6591,2013-10-15 08:15:00+00:00,4347,"[116.305565,39.830856]",2.121085314974132,42.06875,0,116.305565,39.830856,116.288116,39.832752,1381824900,2013-10-15 08:18:46
157728,6610,2013-10-15 05:15:00+00:00,4348,"[116.301384,39.89146]",9.772135616018792,38.14375,0,116.301384,39.89146,116.394157,39.902847,1381814100,2013-10-15 05:31:17
157806,6614,2013-10-15 06:00:00+00:00,4348,"[116.380661,39.904236]",3.4771160039892424,24.675,0,116.380661,39.904236,116.352051,39.913998,1381816800,2013-10-15 06:09:59
157855,6616,2013-10-15 07:45:00+00:00,4348,"[116.283707,39.974144]",3.076719541441748,30.381250000000005,0,116.283707,39.974144,116.292534,39.993156,1381823100,2013-10-15 07:50:32
158036,6622,2013-10-15 11:30:00+00:00,4348,"[116.314209,39.920883]",5.554369815879444,21.01875,0,116.314209,39.920883,116.278015,39.917683,1381836600,2013-10-15 11:42:39
158053,6623,2013-10-15 11:45:00+00:00,4348,"[116.291542,39.900204]",3.578337549978991,26.03875,0,116.291542,39.900204,116.288864,39.87302,1381837500,2013-10-15 11:53:54
158134,6629,2013-10-15 17:45:00+00:00,4348,"[116.272339,39.880756]",6.94276036776674,25.89125,0,116.272339,39.880756,116.316727,39.907169,1381859100,2013-10-15 18:01:33
158370,6638,2013-10-15 23:00:00+00:00,4348,"[116.359924,39.917023]",4.306510927852357,20.89,0,116.359924,39.917023,116.360008,39.948193,1381878000,2013-10-15 23:12:30
158404,6640,2013-10-15 05:15:00+00:00,4351,"[116.198738,39.924625]",38.16929337344188,81.85374999999999,0,116.198738,39.924625,116.541496,40.024158,1381814100,2013-10-15 06:03:42
158450,6642,2013-10-15 12:15:00+00:00,4351,"[116.325706,39.997932]",10.507513847411706,19.7825,0,116.325706,39.997932,116.410713,39.968807,1381839300,2013-10-15 12:46:05
158468,6643,2013-10-15 13:45:00+00:00,4351,"[116.27375,39.942982]",2.693500548410944,39.0525,0,116.27375,39.942982,116.286057,39.929333,1381844700,2013-10-15 13:50:13
158475,6644,2013-10-15 10:45:00+00:00,4357,"[116.387856,39.97718]",4.402373131774488,20.215,0,116.387856,39.97718,116.361458,39.95705,1381833900,2013-10-15 10:56:22
158488,6645,2013-10-15 11:00:00+00:00,4357,"[116.359589,39.952538]",1.6140109236294562,27.79125,0,116.359589,39.952538,116.354469,39.940533,1381834800,2013-10-15 11:06:41
158687,6652,2013-10-15 14:15:00+00:00,4357,"[116.491028,39.915485]",26.364427101148163,22.1375,0,116.491028,39.915485,116.367523,39.929241,1381846500,2013-10-15 15:14:49
158827,6655,2013-10-15 17:45:00+00:00,4357,"[116.426903,39.916405]",1.3693051645489358,18.6725,0,116.426903,39.916405,116.432175,39.92437,1381859100,2013-10-15 17:50:31
159259,6675,2013-10-15 08:30:00+00:00,4393,"[116.255867,39.92942]",1.3877068863854365,22.1875,0,116.255867,39.92942,116.272118,39.92881,1381825800,2013-10-15 08:34:43
159564,6696,2013-10-15 22:00:00+00:00,4394,"[116.386681,39.847942]",3.76066294860762,34.905,0,116.386681,39.847942,116.401573,39.824135,1381874400,2013-10-15 22:09:54
159645,6701,2013-10-15 23:15:00+00:00,4394,"[116.467049,40.020256]",4.77631807349091,36.40125,0,116.467049,40.020256,116.417961,40.023403,1381878900,2013-10-15 23:25:05
159694,6704,2013-10-15 09:30:00+00:00,4395,"[116.294533,39.869095]",5.376375322435283,36.0975,0,116.294533,39.869095,116.268394,39.897053,1381829400,2013-10-15 09:42:27
159750,6710,2013-10-15 12:45:00+00:00,4395,"[116.31765,39.95314]",2.2215987486828697,34.4125,0,116.31765,39.95314,116.320747,39.939365,1381841100,2013-10-15 12:50:05
159844,6716,2013-10-15 15:45:00+00:00,4395,"[116.455833,39.81097]",14.513587886047045,21.1425,0,116.455833,39.81097,116.374077,39.864483,1381851900,2013-10-15 16:18:43
159879,6718,2013-10-15 16:45:00+00:00,4395,"[116.421684,39.865986]",2.315150961923284,17.29625,0,116.421684,39.865986,116.424919,39.88419,1381855500,2013-10-15 16:51:56
159934,6721,2013-10-15 09:15:00+00:00,4396,"[116.31469,39.886391]",20.72553060816645,35.0825,0,116.31469,39.886391,116.443962,39.886219,1381828500,2013-10-15 09:53:56
159993,6722,2013-10-15 10:30:00+00:00,4396,"[116.435501,39.897839]",4.247462510020658,23.29375,0,116.435501,39.897839,116.434311,39.931438,1381833000,2013-10-15 10:44:45
160268,6731,2013-10-15 19:15:00+00:00,4396,"[116.384254,39.953579]",12.52091254205693,14.64375,0,116.384254,39.953579,116.322151,39.889523,1381864500,2013-10-15 19:39:46
160456,6736,2013-10-15 23:30:00+00:00,4396,"[116.401154,39.940838]",4.450430196052352,33.90625,0,116.401154,39.940838,116.382355,39.933125,1381879800,2013-10-15 23:41:37
160469,6737,2013-10-15 07:00:00+00:00,4397,"[116.507484,40.023548]",15.532453699053276,39.9875,0,116.507484,40.023548,116.461143,39.921837,1381820400,2013-10-15 07:26:47
160513,6738,2013-10-15 07:45:00+00:00,4397,"[116.462074,39.935886]",19.62336659663908,35.85875,0,116.462074,39.935886,116.344147,39.925766,1381823100,2013-10-15 08:30:56
160898,6751,2013-10-15 16:30:00+00:00,4397,"[116.374001,39.889118]",2.8357391424544702,16.252499999999998,0,116.374001,39.889118,116.37458,39.889606,1381854600,2013-10-15 16:40:02
161175,6764,2013-10-15 05:45:00+00:00,4398,"[116.282745,39.874599]",2.25975585488728,41.1075,0,116.282745,39.874599,116.303619,39.881317,1381815900,2013-10-15 05:50:15
161270,6767,2013-10-15 07:15:00+00:00,4398,"[116.373154,39.929893]",4.924877622542606,24.6825,0,116.373154,39.929893,116.384674,39.891884,1381821300,2013-10-15 07:33:20
161367,6771,2013-10-15 11:45:00+00:00,4398,"[116.396431,39.931938]",10.86456782507438,31.60125,0,116.396431,39.931938,116.355507,39.958015,1381837500,2013-10-15 12:13:07
161411,6773,2013-10-15 13:00:00+00:00,4398,"[116.303551,39.956219]",13.710384973695492,36.42375,0,116.303551,39.956219,116.352966,39.897915,1381842000,2013-10-15 13:30:40
161446,6774,2013-10-15 13:45:00+00:00,4398,"[116.371597,39.899628]",4.463305634308001,27.7825,0,116.371597,39.899628,116.364082,39.909412,1381844700,2013-10-15 13:59:58
161470,6776,2013-10-15 14:30:00+00:00,4398,"[116.382004,39.901936]",11.371237104642818,21.4025,0,116.382004,39.901936,116.37072,39.981998,1381847400,2013-10-15 15:01:00
161589,6783,2013-10-15 08:30:00+00:00,4399,"[116.198418,39.931053]",11.755116120681812,26.1225,0,116.198418,39.931053,116.226791,39.992626,1381825800,2013-10-15 08:58:48
162072,6796,2013-10-15 20:00:00+00:00,4399,"[116.400993,39.988064]",7.640563274529297,29.2175,0,116.400993,39.988064,116.444717,39.9645,1381867200,2013-10-15 20:15:24
162143,6799,2013-10-15 00:00:00+00:00,4400,"[116.440399,39.858765]",7.173151047823327,52.58375,0,116.440399,39.858765,116.470337,39.908276,1381795200,2013-10-15 00:12:24
162178,6801,2013-10-15 07:45:00+00:00,4400,"[116.499397,39.764164]",22.57744198965899,44.30625,0,116.499397,39.764164,116.427277,39.871395,1381823100,2013-10-15 08:28:07
162339,6807,2013-10-15 11:00:00+00:00,4400,"[116.417938,39.912899]",16.07213953955133,27.565,0,116.417938,39.912899,116.34259,39.849274,1381834800,2013-10-15 11:41:25
162420,6809,2013-10-15 14:00:00+00:00,4400,"[116.511467,39.760136]",6.771669549893423,28.2175,0,116.511467,39.760136,116.498772,39.791977,1381845600,2013-10-15 14:14:34
162457,6811,2013-10-15 20:00:00+00:00,4400,"[116.543556,39.763725]",8.408563790588342,13.0675,0,116.543556,39.763725,116.508553,39.825741,1381867200,2013-10-15 20:20:57
162610,6816,2013-10-15 11:00:00+00:00,4401,"[116.31459,39.886395]",11.552287997291666,29.47875,0,116.31459,39.886395,116.389175,39.933243,1381834800,2013-10-15 11:29:21
162668,6819,2013-10-15 14:45:00+00:00,4401,"[116.316566,39.97802]",2.1946934338454844,28.207500000000003,0,116.316566,39.97802,116.30999,39.96331,1381848300,2013-10-15 14:49:58
162724,6823,2013-10-15 17:30:00+00:00,4401,"[116.285881,39.957172]",3.1577467676631654,30.785,0,116.285881,39.957172,116.320526,39.966557,1381858200,2013-10-15 17:38:11
162851,6833,2013-10-15 21:45:00+00:00,4401,"[116.387802,39.900257]",5.357169600140589,28.852500000000003,0,116.387802,39.900257,116.367737,39.877087,1381873500,2013-10-15 22:00:26
162924,6837,2013-10-15 09:00:00+00:00,4417,"[116.296707,39.907795]",6.2286575157786,40.44,0,116.296707,39.907795,116.316315,39.939709,1381827600,2013-10-15 09:12:55
162940,6838,2013-10-15 09:15:00+00:00,4417,"[116.321182,39.932323]",6.227328893266214,25.69875,0,116.321182,39.932323,116.363289,39.912323,1381828500,2013-10-15 09:28:43
163362,6852,2013-10-15 22:00:00+00:00,4417,"[116.346146,39.889492]",7.426945114175929,31.1075,0,116.346146,39.889492,116.338898,39.913975,1381874400,2013-10-15 22:22:10
163470,6855,2013-10-15 00:00:00+00:00,4423,"[116.310486,39.922138]",6.01961909700192,46.41375,0,116.310486,39.922138,116.292847,39.936958,1381795200,2013-10-15 00:11:57
163635,6859,2013-10-15 11:00:00+00:00,4423,"[116.54335,40.024971]",16.931343957868453,43.49625,0,116.54335,40.024971,116.443573,39.92244,1381834800,2013-10-15 11:25:05
164081,6873,2013-10-15 16:30:00+00:00,4424,"[116.199768,39.924679]",25.00803721660139,34.0825,0,116.199768,39.924679,116.408737,39.959187,1381854600,2013-10-15 17:22:39
164348,6881,2013-10-15 10:15:00+00:00,4425,"[116.357468,39.89917]",10.752496465000922,37.03125,0,116.357468,39.89917,116.252808,39.880478,1381832100,2013-10-15 10:33:00
164363,6882,2013-10-15 10:30:00+00:00,4425,"[116.257446,39.872116]",3.1720361145425264,23.755,0,116.257446,39.872116,116.262367,39.852264,1381833000,2013-10-15 10:38:04
164507,6893,2013-10-15 20:30:00+00:00,4425,"[116.307304,39.98254]",6.317531053678082,21.40625,0,116.307304,39.98254,116.29847,40.021893,1381869000,2013-10-15 20:44:37
164519,6894,2013-10-15 21:15:00+00:00,4425,"[116.315887,39.990108]",28.04086391542744,38.32125,0,116.315887,39.990108,116.540764,40.023888,1381871700,2013-10-15 22:00:09
164651,6898,2013-10-15 02:30:00+00:00,4427,"[116.413277,39.988846]",2.832791993052321,62.75625,0,116.413277,39.988846,116.380066,39.987778,1381804200,2013-10-15 02:33:25
164762,6901,2013-10-15 07:30:00+00:00,4427,"[116.513885,40.011417]",3.0037241869369096,61.56,0,116.513885,40.011417,116.543892,40.025013,1381822200,2013-10-15 07:39:27
164964,6905,2013-10-15 11:30:00+00:00,4427,"[116.453171,39.927025]",5.0549085877619335,18.12125,0,116.453171,39.927025,116.430038,39.900776,1381836600,2013-10-15 11:47:26
165125,6910,2013-10-15 15:45:00+00:00,4427,"[116.36364,39.90712]",8.649078607174964,33.192499999999995,0,116.36364,39.90712,116.463692,39.908409,1381851900,2013-10-15 16:05:21
165289,6917,2013-10-15 21:00:00+00:00,4427,"[116.468575,39.944275]",20.94388129032659,26.45625,0,116.468575,39.944275,116.374435,40.02417,1381870800,2013-10-15 21:45:56
165623,6924,2013-10-15 12:00:00+00:00,4904,"[116.322929,39.896561]",8.135955524274774,13.50375,0,116.322929,39.896561,116.384323,39.924942,1381838400,2013-10-15 12:28:19
166057,6938,2013-10-15 22:15:00+00:00,4904,"[116.314819,39.886829]",14.42327460110942,34.55375,0,116.314819,39.886829,116.198608,39.809788,1381875300,2013-10-15 22:37:10
166117,6941,2013-10-15 12:30:00+00:00,4953,"[116.308861,39.90844]",16.678592974702838,38.685,0,116.308861,39.90844,116.438248,39.85881,1381840200,2013-10-15 13:10:17
166198,6943,2013-10-15 13:45:00+00:00,4953,"[116.343819,39.935402]",24.42864433530385,46.5,0,116.343819,39.935402,116.42392,39.908535,1381844700,2013-10-15 14:34:02
166334,6949,2013-10-15 18:15:00+00:00,4953,"[116.321014,39.890228]",10.132146814733328,20.28375,0,116.321014,39.890228,116.291489,39.942307,1381860900,2013-10-15 18:37:30
166436,6953,2013-10-15 20:15:00+00:00,4953,"[116.340073,39.932476]",7.8588248221708925,28.94625,0,116.340073,39.932476,116.28743,39.900246,1381868100,2013-10-15 20:34:12
166544,6960,2013-10-15 23:45:00+00:00,4953,"[116.307846,39.906586]",4.903679197331779,44.145,0,116.307846,39.906586,116.318863,39.939144,1381880700,2013-10-15 23:55:12
166696,6966,2013-10-15 02:45:00+00:00,4955,"[116.458664,39.914505]",11.434788587626151,48.395,0,116.458664,39.914505,116.461815,39.948261,1381805100,2013-10-15 03:06:34
166782,6968,2013-10-15 03:15:00+00:00,4955,"[116.330177,39.967484]",6.625574674209831,55.35125,0,116.330177,39.967484,116.321327,39.966373,1381806900,2013-10-15 03:28:05
166826,6970,2013-10-15 03:45:00+00:00,4955,"[116.309883,39.94175]",7.851500932216082,44.36625,0,116.309883,39.94175,116.29908,39.961052,1381808700,2013-10-15 04:02:39
166855,6971,2013-10-15 04:45:00+00:00,4955,"[116.23954,39.979027]",24.68715035343953,45.54875,0,116.23954,39.979027,116.377922,39.899956,1381812300,2013-10-15 05:24:49
166944,6972,2013-10-15 06:30:00+00:00,4955,"[116.304832,39.968449]",5.576900607576816,62.56875,0,116.304832,39.968449,116.275093,39.964664,1381818600,2013-10-15 06:37:50
167134,6979,2013-10-15 10:00:00+00:00,4955,"[116.21624,39.907375]",15.669198545250635,23.57625,0,116.21624,39.907375,116.308472,39.982605,1381831200,2013-10-15 10:18:20
167181,6980,2013-10-15 11:45:00+00:00,4955,"[116.252831,39.91539]",10.105347456528792,26.317500000000003,0,116.252831,39.91539,116.285728,39.840939,1381837500,2013-10-15 12:06:31
167212,6981,2013-10-15 12:15:00+00:00,4955,"[116.267128,39.85273]",6.729353419148115,25.86875,0,116.267128,39.85273,116.290329,39.886848,1381839300,2013-10-15 12:32:44
167235,6982,2013-10-15 12:30:00+00:00,4955,"[116.281311,39.889568]",2.335470951425989,31.605,0,116.281311,39.889568,116.274361,39.905491,1381840200,2013-10-15 12:36:50
167429,6988,2013-10-15 02:00:00+00:00,4956,"[116.442451,39.923832]",4.688591913593947,51.938750000000006,0,116.442451,39.923832,116.461838,39.948975,1381802400,2013-10-15 02:06:35
167447,6989,2013-10-15 02:00:00+00:00,4956,"[116.461861,39.95113]",1.8197343575765133,41.105,0,116.461861,39.95113,116.466499,39.959583,1381802400,2013-10-15 02:04:10
167456,6990,2013-10-15 02:45:00+00:00,4956,"[116.45507,39.92474]",11.687643886924342,30.94,0,116.45507,39.92474,116.489922,39.90202,1381805100,2013-10-15 03:15:37
167541,6992,2013-10-15 07:30:00+00:00,4956,"[116.503258,39.965496]",9.74837407126576,40.195,0,116.503258,39.965496,116.542221,40.024445,1381822200,2013-10-15 07:43:15
167625,6996,2013-10-15 10:00:00+00:00,4956,"[116.468102,39.985332]",10.604052828576746,19.00875,0,116.468102,39.985332,116.380043,39.994091,1381831200,2013-10-15 10:26:50
167819,7005,2013-10-16 18:00:00+00:00,255,"[116.319778,39.893261]",12.98080245418052,23.22125,0,116.319778,39.893261,116.279579,39.951954,1381946400,2013-10-16 18:16:08
167842,7006,2013-10-16 18:30:00+00:00,255,"[116.30484,39.943935]",2.748523043622225,16.88875,0,116.30484,39.943935,116.319839,39.928471,1381948200,2013-10-16 18:37:16
167866,7009,2013-10-16 19:30:00+00:00,255,"[116.357407,39.919315]",8.325378482397518,16.11375,0,116.357407,39.919315,116.418076,39.90667,1381951800,2013-10-16 19:57:04
167886,7010,2013-10-16 20:00:00+00:00,255,"[116.418358,39.901344]",3.9240081942058698,29.605,0,116.418358,39.901344,116.438461,39.876976,1381953600,2013-10-16 20:09:40
167894,7011,2013-10-16 20:45:00+00:00,255,"[116.417809,39.909958]",6.307868087539491,12.43375,0,116.417809,39.909958,116.367302,39.885681,1381956300,2013-10-16 21:04:00
167957,7016,2013-10-16 22:30:00+00:00,255,"[116.283791,39.912861]",9.974935389177976,33.760000000000005,0,116.283791,39.912861,116.285385,39.990498,1381962600,2013-10-16 22:41:43
168058,7022,2013-10-16 09:30:00+00:00,256,"[116.288704,39.966927]",2.387894486943216,39.89874999999999,0,116.288704,39.966927,116.263817,39.971859,1381915800,2013-10-16 09:35:04
168164,7031,2013-10-16 13:30:00+00:00,256,"[116.274902,39.927486]",8.262371712110857,37.04625,0,116.274902,39.927486,116.293999,39.862694,1381930200,2013-10-16 13:42:42
168270,7041,2013-10-16 17:30:00+00:00,256,"[116.274635,39.907722]",3.738909448896148,22.39,0,116.274635,39.907722,116.254776,39.907444,1381944600,2013-10-16 17:40:31
168284,7043,2013-10-16 18:00:00+00:00,256,"[116.263741,39.897133]",7.971992337801945,34.9625,0,116.263741,39.897133,116.207367,39.924896,1381946400,2013-10-16 18:12:35
168530,7052,2013-10-16 15:45:00+00:00,257,"[116.414726,40.024418]",2.841155154229229,35.098749999999995,0,116.414726,40.024418,116.404732,40.006584,1381938300,2013-10-16 15:49:12
168701,7056,2013-10-16 19:15:00+00:00,257,"[116.361824,39.923801]",9.757800991204164,19.727500000000003,0,116.361824,39.923801,116.28566,39.90036,1381950900,2013-10-16 19:34:49
168734,7057,2013-10-16 19:45:00+00:00,257,"[116.264679,39.904087]",10.29569637406248,15.7925,0,116.264679,39.904087,116.296707,39.969208,1381952700,2013-10-16 20:08:18
168852,7059,2013-10-16 21:45:00+00:00,257,"[116.461243,39.921913]",1.7220726758166938,24.165,0,116.461243,39.921913,116.457878,39.909145,1381959900,2013-10-16 21:53:05
169060,7064,2013-10-16 07:45:00+00:00,258,"[116.366875,39.869617]",5.506749697129165,22.223750000000003,0,116.366875,39.869617,116.41713,39.865395,1381909500,2013-10-16 07:55:24
169099,7069,2013-10-16 09:15:00+00:00,258,"[116.374496,39.880432]",2.6690533038577526,28.21875,0,116.374496,39.880432,116.384392,39.898289,1381914900,2013-10-16 09:20:56
169257,7079,2013-10-16 13:15:00+00:00,258,"[116.313065,39.831127]",11.977323553910448,41.645,0,116.313065,39.831127,116.238419,39.871033,1381929300,2013-10-16 13:37:21
169282,7081,2013-10-16 02:00:00+00:00,4117,"[116.36438,39.869427]",14.189972750023903,50.395,0,116.36438,39.869427,116.353653,39.984791,1381888800,2013-10-16 02:19:48
169298,7082,2013-10-16 09:15:00+00:00,4117,"[116.351051,40.023014]",8.390457232049807,18.95375,0,116.351051,40.023014,116.377495,39.954483,1381914900,2013-10-16 09:40:04
169316,7083,2013-10-16 21:00:00+00:00,4117,"[116.337463,39.993126]",3.955719016779327,26.06,0,116.337463,39.993126,116.316948,40.017521,1381957200,2013-10-16 21:09:36
169324,7084,2013-10-16 23:30:00+00:00,4117,"[116.416702,39.937901]",20.3432867944182,29.6825,0,116.416702,39.937901,116.282234,39.85976,1381966200,2013-10-17 00:14:47
169689,7096,2013-10-16 09:45:00+00:00,4118,"[116.355995,39.936157]",15.245414556540403,33.05,0,116.355995,39.936157,116.444672,39.988327,1381916700,2013-10-16 10:23:10
169783,7099,2013-10-16 12:30:00+00:00,4118,"[116.329155,39.992603]",4.167889859801938,31.85125,0,116.329155,39.992603,116.3526,40.001945,1381926600,2013-10-16 12:42:44
169952,7106,2013-10-16 00:15:00+00:00,4119,"[116.451889,39.905697]",12.903156135555424,26.5525,0,116.451889,39.905697,116.435928,39.964222,1381882500,2013-10-16 00:47:05
170040,7114,2013-10-16 11:00:00+00:00,4120,"[116.464905,39.871376]",2.938744932282624,31.61625,0,116.464905,39.871376,116.490067,39.87627,1381921200,2013-10-16 11:07:31
170087,7119,2013-10-16 20:15:00+00:00,4120,"[116.283463,39.846725]",4.378000666310168,43.9675,0,116.283463,39.846725,116.312859,39.836311,1381954500,2013-10-16 20:22:26
170109,7122,2013-10-16 21:45:00+00:00,4120,"[116.457527,39.908592]",3.834376269933101,39.32125,0,116.457527,39.908592,116.412582,39.908192,1381959900,2013-10-16 21:52:29
170115,7123,2013-10-16 22:00:00+00:00,4120,"[116.392258,39.90749]",2.388929884161594,34.915,0,116.392258,39.90749,116.364258,39.907349,1381960800,2013-10-16 22:06:54
170120,7124,2013-10-16 22:15:00+00:00,4120,"[116.329094,39.897564]",3.3737786524204525,41.39375,0,116.329094,39.897564,116.353691,39.910152,1381961700,2013-10-16 22:23:28
170178,7128,2013-10-16 09:15:00+00:00,4121,"[116.284668,39.974869]",23.48259457606639,40.09375,0,116.284668,39.974869,116.520203,40.016304,1381914900,2013-10-16 09:52:00
170260,7133,2013-10-16 14:30:00+00:00,4121,"[116.400467,39.854649]",8.93323091985743,20.47125,0,116.400467,39.854649,116.332542,39.877232,1381933800,2013-10-16 14:53:07
170390,7137,2013-10-16 13:45:00+00:00,4122,"[116.321686,39.965588]",3.908978235350392,26.75375,0,116.321686,39.965588,116.325798,39.934414,1381931100,2013-10-16 13:56:29
170692,7147,2013-10-16 06:30:00+00:00,4123,"[116.429726,39.803989]",10.604355024044018,41.28125,0,116.429726,39.803989,116.508194,39.805515,1381905000,2013-10-16 06:46:15
170785,7151,2013-10-16 09:45:00+00:00,4123,"[116.260681,39.769745]",4.441163250203437,36.90875,0,116.260681,39.769745,116.213997,39.76104,1381916700,2013-10-16 09:51:05
170874,7154,2013-10-16 14:00:00+00:00,4123,"[116.272148,39.84639]",2.473988112227605,24.88375,0,116.272148,39.84639,116.262352,39.852253,1381932000,2013-10-16 14:07:41
170953,7156,2013-10-16 15:30:00+00:00,4123,"[116.409592,39.988724]",12.793965384420538,35.53125,0,116.409592,39.988724,116.371918,39.949062,1381937400,2013-10-16 15:57:46
171040,7158,2013-10-16 17:15:00+00:00,4123,"[116.441483,40.022835]",14.808291725560029,29.465,0,116.441483,40.022835,116.461456,39.947273,1381943700,2013-10-16 17:48:59
171147,7162,2013-10-16 22:30:00+00:00,4123,"[116.462128,39.913803]",35.15520145063742,42.258750000000006,0,116.462128,39.913803,116.477829,39.978794,1381962600,2013-10-16 23:45:14
171493,7165,2013-10-16 17:00:00+00:00,4124,"[116.288704,39.923012]",7.858065868978251,18.47625,0,116.288704,39.923012,116.198273,39.924736,1381942800,2013-10-16 17:15:33
171514,7166,2013-10-16 17:45:00+00:00,4124,"[116.202728,39.924641]",6.546699399171095,40.4525,0,116.202728,39.924641,116.206673,39.918186,1381945500,2013-10-16 17:56:28
171948,7179,2013-10-16 12:45:00+00:00,4125,"[116.462975,39.884346]",4.941997027963482,20.87875,0,116.462975,39.884346,116.499916,39.86451,1381927500,2013-10-16 12:56:35
172066,7183,2013-10-16 15:30:00+00:00,4125,"[116.382278,39.948849]",8.113975727644716,22.00125,0,116.382278,39.948849,116.461014,39.941235,1381937400,2013-10-16 15:55:03
172095,7184,2013-10-16 16:15:00+00:00,4125,"[116.487427,39.957962]",3.270615955275399,23.00125,0,116.487427,39.957962,116.488808,39.973156,1381940100,2013-10-16 16:26:04
172132,7186,2013-10-16 17:45:00+00:00,4125,"[116.472832,39.923203]",3.047067883569356,18.4975,0,116.472832,39.923203,116.450493,39.932644,1381945500,2013-10-16 17:55:28
172178,7190,2013-10-16 19:30:00+00:00,4125,"[116.384689,39.888077]",25.04018644817543,34.10625,0,116.384689,39.888077,116.448662,39.859097,1381951800,2013-10-16 20:15:01
172262,7193,2013-10-16 14:45:00+00:00,4126,"[116.457825,39.913963]",2.4211979048587144,15.595,0,116.457825,39.913963,116.440765,39.924591,1381934700,2013-10-16 14:58:18
172300,7196,2013-10-16 06:45:00+00:00,4127,"[116.200241,39.945854]",8.201129506923424,28.25375,0,116.200241,39.945854,116.239456,39.910179,1381905900,2013-10-16 07:01:23
172498,7206,2013-10-16 13:00:00+00:00,4127,"[116.274788,39.924313]",8.336390281104704,37.52375,0,116.274788,39.924313,116.200325,39.944519,1381928400,2013-10-16 13:17:28
172540,7208,2013-10-16 08:00:00+00:00,4129,"[116.297333,39.830875]",14.91520818172022,62.2225,0,116.297333,39.830875,116.458511,39.83353,1381910400,2013-10-16 08:19:12
172617,7214,2013-10-16 11:15:00+00:00,4129,"[116.417961,39.913422]",12.107386530134814,14.58625,0,116.417961,39.913422,116.375229,39.839279,1381922100,2013-10-16 11:42:26
